1/11/18,13633.36375,13269.5975,14198.5325,12845.7125
1/12/18,14165.90625,13633.36375,14262.0075,13363.81
1/13/18,14217.3625,14165.90625,14536.54,14013.9475
1/14/18,13519.92625,14217.3625,14245.52,13051.59375
1/15/18,12915.11625,13519.92625,14307.53375,12762.9975
1/16/18,10870.16875,12915.11625,13211.24625,10063.1175
1/17/18,11340.65,10870.16875,11764.13625,9199.5925
1/18/18,11137.36875,11340.65,12045.095,10663.945
1/19/18,11742.94125,11137.36875,11955.4425,11022.02875
1/20/18,12486.06625,11742.94125,13007.25125,11596.715
1/21/18,11508.62,12486.06625,12486.06625,11096.0525
1/22/18,10872.9025,11508.62,11868.715,10050.7925
1/23/18,10830.9275,10872.9025,11358.33625,9972.2875
1/24/18,11629.375,10830.9275,11710.9975,10497.15375
1/25/18,11524.345,11629.375,11629.375,10889.045
1/26/18,11005.615,11524.345,11540.4075,10321.04125
1/27/18,11452.23,11005.615,11574.36125,10855.46
1/28/18,11412.79375,11452.23,11942.255,11303.365
1/29/18,10917.15125,11412.79375,11480.56375,10805.81625
1/30/18,9914.4725,10917.15125,11063.8,9627.88875
1/31/18,9970.30875,9914.4725,10334.41875,9688.28
2/1/18,8715.59499,9970.30875,10169.8225,8563.9275
2/2/18,8285.50124,8715.59499,9095.79999,7695.10375
2/3/18,9192.045,8285.50124,9471.45624,8192.62999
2/4/18,8136.39,9192.045,9363.41124,7859.5125
2/5/18,6332.37,8136.39,8346.90625,6197.98
2/6/18,7270.5075,6332.37,7957.3425,5947.39625
2/7/18,7987.28125,7270.5075,8582.92625,7207.97125
2/8/18,8086.7725,7987.28125,8621.275,7808.22
2/9/18,8930.13875,8086.7725,9005.03375,7754.67
2/10/18,8045.44,8930.13875,9070.63875,8030.6725
2/11/18,8478.92499,8045.44,8566.15875,7845.12625
2/12/18,8766.8525,8478.92499,8977.0775,8362.84125
2/13/18,8693.2525,8766.8525,8772.87999,8370.48375
2/14/18,9659.2875,8693.2525,9722.5475,8693.2525
2/15/18,10110.83875,9659.2875,10293.44,9496.01874
2/16/18,10474.77125,10110.83875,10496.205,9718.59375
2/17/18,10855.9375,10474.77125,11279.17875,10472.71625
2/18/18,10537.00625,10855.9375,10963.68625,10156.38125
2/19/18,11416.03875,10537.00625,11497.405,10405.97625
2/20/18,10928.02,11416.03875,11767.5775,10871.53125
2/21/18,10727.9525,10928.02,11180.56125,10244.32125
2/22/18,9809.72125,10727.9525,10913.64875,9592.95999
2/23/18,10412.36875,9809.72125,10454.48,9705.1625
2/24/18,9585.285,10412.36875,10509.625,9381.17125
2/25/18,9627.71625,9585.285,9858.15749,9304.6825
2/26/18,10272.9025,9627.71625,10443.27625,9386.48625
2/27/18,10903.01875,10272.9025,10953.17375,10226.84874
2/28/18,10352.04625,10903.01875,11044.16125,10222.435
3/1/18,11100.2925,10352.04625,11165.6575,10329.06
3/2/18,11305.1225,11100.2925,11351.24,10784.22125
3/3/18,11171.8175,11305.1225,11498.415,11127.895
3/4/18,11558.475,11171.8175,11574.94125,11067.785
3/5/18,11246.7475,11558.475,11660.2425,11182.55125
3/6/18,10735.88625,11246.7475,11323.345,10584.95875
3/7/18,9552.75875,10735.88625,10810.4775,9468.44625
3/8/18,8980.19249,9552.75875,10101.28125,8897.02249
3/9/18,9251.2925,8980.19249,9413.14625,8370.79625
3/10/18,8680.6075,9251.2925,9505.25625,8474.54
3/11/18,9433.47374,8680.6075,9730.08124,8588.22875
3/12/18,9047.5125,9433.47374,9885.2225,8778.20624
3/13/18,9260.70875,9047.5125,9474.6775,8860.875
3/14/18,7895.98875,9260.70875,9260.70875,7760.53125
3/15/18,8039.6025,7895.98875,8413.11125,7676.51875
3/16/18,8206.555,8039.6025,8599.54,8035.64
3/17/18,7667.99,8206.555,8342.135,7559.26375
3/18/18,8189.49125,7667.99,8434.9275,7335.5725
3/19/18,8597.3375,8189.49125,8702.465,8130.24
3/20/18,9028.2975,8597.3375,9050.51625,8324.26125
3/21/18,9023.7175,9028.2975,9159.90125,8765.57
3/22/18,8411.6525,9023.7175,9045.44249,8347.285
3/23/18,8881.98625,8411.6525,8970.66124,8296.32625
3/24/18,8548.8125,8881.98625,9000.44375,8462.90375
3/25/18,8429.33124,8548.8125,8660.48749,8370.48875
3/26/18,7854.6375,8429.33124,8476.96875,7826.01375
3/27/18,7863.255,7854.6375,8130.44875,7744.82125
3/28/18,7866.36,7863.255,8096.01625,7814.895
3/29/18,6861.325,7866.36,7868.8325,6686.85
3/30/18,6970.36375,6861.325,7266.065,6593.73625
3/31/18,6926.875,6970.36375,7213.50375,6796.82125
4/1/18,6986.835,6926.875,7023.0875,6443.20125
4/2/18,7182.12,6986.835,7194.8425,6854.62375
4/3/18,7295.89,7182.12,7506.6775,7182.12
4/4/18,6769.48375,7295.89,7385.70875,6583.85375
4/5/18,6766.5925,6769.48375,6918.6975,6630.9025
4/6/18,6854.92125,6766.5925,6892.49375,6513.1025
4/7/18,6964.4325,6854.92125,7050.49625,6783.28625
4/8/18,7125.53875,6964.4325,7159.98,6897.75
4/9/18,6789.2675,7125.53875,7170.76,6616.57125
4/10/18,6824.49375,6789.2675,6878.08375,6659.51
4/11/18,6941.63875,6824.49375,6964.0825,6807.4375
4/12/18,7823.55875,6941.63875,8055.20125,6766.37
4/13/18,8040.88125,7823.55875,8218.70375,7767.79875
4/14/18,8083.57375,8040.88125,8174.69875,7882.1425
4/15/18,8160.4125,8083.57375,8407.7175,8060.46875
4/16/18,8030.57,8160.4125,8162.8075,7909.14125
4/17/18,7937.61,8030.57,8151.0975,7834.4
4/18/18,8188.71875,7937.61,8253.88625,7886.1775
4/19/18,8333.81374,8188.71875,8380.25124,8104.87875
4/20/18,8866.67,8333.81374,8930.43,8221.25375
4/21/18,8830.05875,8866.67,9021.07,8615.67625
4/22/18,8868.16124,8830.05875,9009.82,8761.88375
4/23/18,9191.82,8868.16124,9220.9675,8818.75875
4/24/18,9373.3025,9191.82,9746.81749,9191.82
4/25/18,8807.515,9373.3025,9514.41375,8662.285
4/26/18,9153.64125,8807.515,9303.01874,8660.8675
4/27/18,9144.38375,9153.64125,9372.38375,8873.65166
4/28/18,9444.1425,9144.38375,9536.64,9085.22374
4/29/18,9268.7175,9444.1425,9472.4975,9182.6775
4/30/18,8949.87624,9268.7175,9344.89125,8883.5875
5/1/18,9029.47875,8949.87624,9134.9525,8842.03249
5/2/18,9228.8525,9029.47875,9262.32625,9025.18625
5/3/18,9572.69875,9228.8525,9790.94249,9162.18625
5/4/18,9817.5975,9572.69875,9855.62875,9572.69875
5/5/18,9845.54375,9817.5975,9954.95375,9700.90625
